timestamp,label,conf,bbox
2026-01-30T12:09:23.966639,person,0.9118696451187134,"(86, 109, 592, 479)"
2026-01-30T12:09:23.998018,person,0.9056165218353271,"(87, 109, 587, 479)"
2026-01-30T12:09:24.028430,person,0.9018430113792419,"(84, 108, 582, 479)"
2026-01-30T12:09:24.058419,person,0.9058429002761841,"(84, 108, 585, 479)"
2026-01-30T12:09:24.087938,person,0.904879629611969,"(87, 109, 589, 479)"
2026-01-30T12:09:24.118913,person,0.9121992588043213,"(81, 109, 575, 479)"
2026-01-30T12:09:24.151924,person,0.910840630531311,"(84, 108, 581, 479)"
2026-01-30T12:09:24.183107,person,0.9059250950813293,"(86, 109, 583, 479)"
2026-01-30T12:09:24.214427,person,0.9064089059829712,"(84, 108, 586, 479)"
2026-01-30T12:09:24.248159,person,0.9023773074150085,"(86, 108, 585, 479)"
2026-01-30T12:09:24.278518,person,0.912388026714325,"(84, 109, 590, 479)"
2026-01-30T12:09:24.327378,person,0.9197528958320618,"(87, 109, 589, 479)"
2026-01-30T12:09:24.361107,person,0.9079344272613525,"(86, 109, 589, 479)"
2026-01-30T12:09:24.398806,person,0.9079344272613525,"(86, 109, 589, 479)"
2026-01-30T12:09:24.435160,person,0.9092035293579102,"(90, 109, 590, 479)"
2026-01-30T12:09:24.460673,person,0.9144117832183838,"(91, 110, 599, 479)"
2026-01-30T12:09:24.491992,person,0.9107465744018555,"(89, 109, 601, 479)"
2026-01-30T12:09:24.524908,person,0.9128318428993225,"(89, 109, 604, 479)"
2026-01-30T12:09:24.555320,person,0.9025305509567261,"(97, 109, 595, 479)"
2026-01-30T12:09:24.586707,person,0.9047488570213318,"(97, 109, 572, 479)"
2026-01-30T12:09:24.618554,person,0.899316668510437,"(100, 109, 580, 479)"
2026-01-30T12:09:24.652543,person,0.9083494544029236,"(99, 109, 598, 479)"
2026-01-30T12:09:24.679944,person,0.9064344167709351,"(101, 110, 607, 479)"
2026-01-30T12:09:24.727580,person,0.8965772390365601,"(103, 110, 603, 479)"
2026-01-30T12:09:24.759939,person,0.9030928015708923,"(97, 111, 601, 479)"
2026-01-30T12:09:24.789921,person,0.9030928015708923,"(97, 111, 601, 479)"
2026-01-30T12:09:24.825566,person,0.9072738885879517,"(99, 112, 600, 479)"
2026-01-30T12:09:24.854217,person,0.9085820317268372,"(98, 110, 606, 479)"
2026-01-30T12:09:24.887967,person,0.9063971042633057,"(97, 109, 603, 479)"
2026-01-30T12:09:24.918792,person,0.8963621854782104,"(100, 109, 607, 479)"
2026-01-30T12:09:24.952520,person,0.8956226110458374,"(96, 108, 601, 479)"
2026-01-30T12:09:24.984317,person,0.9037023186683655,"(99, 108, 614, 479)"
2026-01-30T12:09:25.015538,person,0.9044851064682007,"(96, 108, 598, 479)"
2026-01-30T12:09:25.052043,person,0.9047258496284485,"(98, 108, 601, 479)"
2026-01-30T12:09:25.085874,person,0.9031811952590942,"(99, 107, 598, 479)"
2026-01-30T12:09:25.118337,person,0.9116349816322327,"(98, 108, 609, 479)"
2026-01-30T12:09:25.160372,person,0.9063267707824707,"(98, 108, 591, 479)"
2026-01-30T12:09:25.199386,person,0.8975525498390198,"(96, 107, 598, 479)"
2026-01-30T12:09:25.226788,person,0.904362142086029,"(93, 108, 594, 479)"
2026-01-30T12:09:25.256196,person,0.9142414927482605,"(92, 108, 601, 479)"
2026-01-30T12:09:25.289544,person,0.9166709184646606,"(91, 108, 595, 479)"
2026-01-30T12:09:25.324274,person,0.9146260619163513,"(89, 108, 602, 479)"
2026-01-30T12:09:25.352491,person,0.914347231388092,"(86, 108, 593, 479)"
2026-01-30T12:09:25.382455,person,0.9139723181724548,"(89, 108, 596, 479)"
2026-01-30T12:09:25.413475,person,0.9154839515686035,"(86, 107, 596, 479)"
2026-01-30T12:09:25.448620,person,0.9184530377388,"(88, 108, 591, 479)"
2026-01-30T12:09:25.480071,person,0.9194836020469666,"(87, 107, 596, 479)"
2026-01-30T12:09:25.511417,person,0.9136135578155518,"(87, 107, 591, 479)"
2026-01-30T12:09:25.542448,person,0.9198397397994995,"(85, 108, 591, 479)"
2026-01-30T12:09:25.590549,person,0.9095466732978821,"(86, 108, 592, 479)"
2026-01-30T12:09:25.628628,person,0.9170021414756775,"(87, 108, 582, 479)"
2026-01-30T12:09:25.659399,person,0.9153698682785034,"(86, 108, 587, 479)"
2026-01-30T12:09:25.689426,person,0.9185003638267517,"(89, 108, 596, 479)"
2026-01-30T12:09:25.720030,person,0.9129414558410645,"(87, 107, 594, 479)"
2026-01-30T12:09:25.752242,person,0.9116306304931641,"(88, 108, 599, 479)"
2026-01-30T12:09:25.783165,person,0.9169193506240845,"(88, 108, 595, 479)"
2026-01-30T12:09:25.817040,person,0.9133205413818359,"(88, 107, 601, 479)"
2026-01-30T12:09:25.847733,person,0.9041242003440857,"(93, 107, 593, 479)"
2026-01-30T12:09:25.880756,person,0.9086681604385376,"(93, 107, 595, 479)"
2026-01-30T12:09:25.912393,person,0.9131847023963928,"(94, 107, 600, 479)"
2026-01-30T12:09:25.943380,person,0.9132517576217651,"(93, 107, 599, 479)"
2026-01-30T12:09:25.975902,person,0.9125735759735107,"(96, 107, 604, 479)"
2026-01-30T12:09:26.022932,person,0.906627893447876,"(98, 107, 594, 479)"
2026-01-30T12:09:26.060831,person,0.9099005460739136,"(101, 107, 608, 479)"
2026-01-30T12:09:26.093660,person,0.90345299243927,"(101, 107, 600, 479)"
2026-01-30T12:09:26.125431,person,0.8995364308357239,"(102, 107, 609, 479)"
2026-01-30T12:09:26.157791,person,0.9018803238868713,"(103, 107, 605, 479)"
2026-01-30T12:09:26.187878,person,0.9031009078025818,"(101, 107, 605, 479)"
2026-01-30T12:09:26.218321,person,0.8948556780815125,"(97, 107, 591, 479)"
2026-01-30T12:09:26.249814,person,0.902216911315918,"(97, 107, 605, 479)"
2026-01-30T12:09:26.282486,person,0.9078041911125183,"(98, 108, 610, 479)"
2026-01-30T12:09:26.314308,person,0.9061905741691589,"(98, 109, 589, 479)"
2026-01-30T12:09:26.345187,person,0.907453179359436,"(96, 107, 602, 479)"
2026-01-30T12:09:26.376564,person,0.9039286375045776,"(97, 108, 602, 479)"
2026-01-30T12:09:26.424072,person,0.9043589234352112,"(105, 107, 603, 479)"
2026-01-30T12:09:26.455173,person,0.8996766209602356,"(96, 108, 591, 479)"
2026-01-30T12:09:26.484558,person,0.9026330709457397,"(98, 108, 605, 479)"
2026-01-30T12:09:26.517391,person,0.9003455638885498,"(97, 108, 601, 479)"
2026-01-30T12:09:26.551928,person,0.9027876257896423,"(96, 108, 602, 479)"
2026-01-30T12:09:26.584422,person,0.9042893648147583,"(102, 106, 602, 479)"
2026-01-30T12:09:26.615983,person,0.9072664380073547,"(101, 107, 600, 479)"
2026-01-30T12:09:26.655562,person,0.903163731098175,"(97, 107, 581, 479)"
2026-01-30T12:09:26.687345,person,0.8987687826156616,"(99, 107, 602, 479)"
2026-01-30T12:09:26.717367,person,0.9035500884056091,"(92, 107, 596, 479)"
2026-01-30T12:09:26.749214,person,0.9086096882820129,"(93, 107, 591, 479)"
2026-01-30T12:09:26.780308,person,0.9081481695175171,"(88, 107, 592, 479)"
2026-01-30T12:09:26.811189,person,0.9108791947364807,"(88, 107, 592, 479)"
2026-01-30T12:09:26.856261,person,0.9010348916053772,"(90, 107, 591, 479)"
2026-01-30T12:09:26.888878,person,0.910197913646698,"(89, 107, 594, 479)"
2026-01-30T12:09:26.920338,person,0.9162136912345886,"(89, 107, 587, 479)"
2026-01-30T12:09:26.952415,person,0.9073048830032349,"(87, 107, 588, 479)"
2026-01-30T12:09:26.984461,person,0.9168097972869873,"(88, 107, 586, 479)"
2026-01-30T12:09:27.016709,person,0.9118238687515259,"(89, 107, 588, 479)"
2026-01-30T12:09:27.048288,person,0.9101724624633789,"(89, 107, 588, 479)"
2026-01-30T12:09:27.083995,person,0.9061208963394165,"(86, 107, 585, 479)"
2026-01-30T12:09:27.121352,person,0.9111351370811462,"(86, 107, 587, 479)"
2026-01-30T12:09:27.152064,person,0.9121977686882019,"(88, 107, 592, 479)"
2026-01-30T12:09:27.182708,person,0.9063686728477478,"(89, 107, 586, 479)"
2026-01-30T12:09:27.214158,person,0.9108232259750366,"(87, 107, 592, 479)"
2026-01-30T12:09:27.248368,person,0.9155358076095581,"(86, 108, 586, 479)"
2026-01-30T12:09:27.288187,person,0.910656213760376,"(86, 107, 588, 479)"
2026-01-30T12:09:27.323649,person,0.9125895500183105,"(88, 107, 591, 479)"
2026-01-30T12:09:27.352596,person,0.9085423946380615,"(87, 107, 587, 479)"
2026-01-30T12:09:27.385307,person,0.9179572463035583,"(88, 107, 591, 479)"
2026-01-30T12:09:27.416425,person,0.9127007722854614,"(88, 107, 595, 479)"
2026-01-30T12:09:27.447339,person,0.9160363078117371,"(90, 107, 592, 479)"
2026-01-30T12:09:27.477700,person,0.918424665927887,"(91, 108, 595, 479)"
2026-01-30T12:09:27.509673,person,0.9142861366271973,"(92, 108, 585, 479)"
2026-01-30T12:09:27.544323,person,0.9079495072364807,"(91, 107, 596, 479)"
2026-01-30T12:09:27.575383,person,0.911677896976471,"(91, 108, 592, 479)"
2026-01-30T12:09:27.609060,person,0.9105513095855713,"(91, 107, 583, 479)"
2026-01-30T12:09:27.640673,person,0.905316174030304,"(95, 108, 586, 479)"
2026-01-30T12:09:27.678022,person,0.9009037017822266,"(93, 108, 594, 479)"
2026-01-30T12:09:27.719851,person,0.9085903763771057,"(94, 108, 599, 479)"
2026-01-30T12:09:27.757882,person,0.8986092209815979,"(98, 107, 593, 479)"
2026-01-30T12:09:27.788251,person,0.9053649306297302,"(100, 108, 594, 479)"
2026-01-30T12:09:27.819370,person,0.9014531970024109,"(101, 108, 596, 479)"
2026-01-30T12:09:27.850763,person,0.9014801383018494,"(104, 107, 606, 479)"
2026-01-30T12:09:27.881907,person,0.9036265015602112,"(96, 109, 596, 479)"
2026-01-30T12:09:27.909939,person,0.9071276187896729,"(102, 107, 602, 479)"
2026-01-30T12:09:27.945448,person,0.8995052576065063,"(97, 108, 586, 479)"
2026-01-30T12:09:27.976871,person,0.8976879715919495,"(98, 107, 599, 479)"
2026-01-30T12:09:28.008133,person,0.9080966114997864,"(98, 107, 598, 479)"
2026-01-30T12:09:28.038779,person,0.9047455191612244,"(98, 108, 606, 479)"
2026-01-30T12:09:28.072844,person,0.901649534702301,"(104, 107, 606, 479)"
2026-01-30T12:09:28.118597,person,0.9065610766410828,"(97, 108, 604, 479)"
2026-01-30T12:09:28.152053,person,0.9085858464241028,"(99, 108, 604, 479)"
2026-01-30T12:09:28.184239,person,0.9000241160392761,"(97, 107, 593, 479)"
2026-01-30T12:09:28.215823,person,0.901761531829834,"(98, 107, 588, 479)"
2026-01-30T12:09:28.254485,person,0.9012831449508667,"(99, 106, 595, 479)"
2026-01-30T12:09:28.286251,person,0.9050491452217102,"(98, 106, 596, 479)"
2026-01-30T12:09:28.318314,person,0.8953683972358704,"(100, 107, 596, 479)"
2026-01-30T12:09:28.349249,person,0.8997251391410828,"(103, 106, 598, 479)"
2026-01-30T12:09:28.380107,person,0.8943044543266296,"(98, 106, 589, 479)"
2026-01-30T12:09:28.409061,person,0.8998542428016663,"(98, 106, 593, 479)"
2026-01-30T12:09:28.441197,person,0.9084680676460266,"(95, 106, 580, 479)"
2026-01-30T12:09:28.471084,person,0.9183366894721985,"(93, 106, 596, 479)"
2026-01-30T12:09:28.505203,person,0.8987684845924377,"(94, 107, 582, 479)"
2026-01-30T12:09:28.552877,person,0.9002858400344849,"(94, 107, 596, 479)"
2026-01-30T12:09:28.582832,person,0.9118468165397644,"(92, 108, 595, 479)"
2026-01-30T12:09:28.614177,person,0.9078888893127441,"(92, 108, 593, 479)"
2026-01-30T12:09:28.648941,person,0.9136773347854614,"(91, 109, 590, 479)"
2026-01-30T12:09:28.679296,person,0.915758490562439,"(90, 109, 590, 479)"
2026-01-30T12:09:28.711773,person,0.9181375503540039,"(89, 107, 587, 479)"
2026-01-30T12:09:28.742329,person,0.9148163795471191,"(88, 108, 592, 479)"
2026-01-30T12:09:28.775591,person,0.9252762198448181,"(89, 107, 588, 479)"
2026-01-30T12:09:28.814415,person,0.9075565934181213,"(87, 107, 589, 479)"
2026-01-30T12:09:28.846768,person,0.9130908846855164,"(89, 107, 586, 479)"
2026-01-30T12:09:28.877411,person,0.9199212193489075,"(90, 107, 590, 479)"
2026-01-30T12:09:28.908488,person,0.9170787930488586,"(89, 107, 589, 479)"
2026-01-30T12:09:28.939330,person,0.913432240486145,"(90, 106, 590, 479)"
2026-01-30T12:09:28.984664,person,0.9112831354141235,"(88, 107, 582, 479)"
2026-01-30T12:09:29.020938,person,0.9102734923362732,"(87, 107, 589, 479)"
2026-01-30T12:09:29.049321,person,0.9163651466369629,"(88, 107, 589, 479)"
2026-01-30T12:09:29.081633,person,0.9148509502410889,"(89, 108, 591, 479)"
2026-01-30T12:09:29.113584,person,0.9107021689414978,"(88, 107, 591, 479)"
2026-01-30T12:09:29.144466,person,0.9073885083198547,"(87, 107, 591, 479)"
2026-01-30T12:09:29.176162,person,0.9079113602638245,"(90, 107, 584, 479)"
2026-01-30T12:09:29.208012,person,0.9052918553352356,"(89, 107, 597, 479)"
2026-01-30T12:09:29.239542,person,0.907278299331665,"(91, 107, 589, 479)"
2026-01-30T12:09:29.272227,person,0.9098814129829407,"(92, 107, 596, 479)"
2026-01-30T12:09:29.311887,person,0.9107315540313721,"(89, 107, 596, 479)"
2026-01-30T12:09:29.343273,person,0.9105374813079834,"(91, 107, 595, 479)"
2026-01-30T12:09:29.374287,person,0.9080439209938049,"(95, 107, 581, 479)"
2026-01-30T12:09:29.419001,person,0.9122480750083923,"(94, 107, 596, 479)"
2026-01-30T12:09:29.450400,person,0.9053536057472229,"(99, 107, 589, 479)"
